,start_time,end_time,speaker_label,text
50,3.964816666666666,3.9661666666666666,spk_1,"is it,"
51,4.013483333333333,4.016,spk_2,"um,"
52,4.0245,4.0248333333333335,spk_2,you
53,4.028316666666667,4.029,spk_2,gotta
54,4.030833333333334,4.03115,spk_2,"do,"
55,4.03565,4.05615,spk_2,"um, control F eight"
56,4.183166666666667,4.211833333333334,spk_1,doesn't seem to be quite working a t the moment.
57,4.2428333333333335,4.252483333333333,spk_1,Give that a go
58,4.2739666666666665,4.286466666666667,spk_1,whole function
59,4.34815,4.377316666666666,spk_1,again. Not doing anything.
60,4.38265,4.426633333333333,spk_3,"This, this is usually a little thing in the top, right? For the,"
61,4.479333333333333,4.504833333333333,spk_1,if I passed about five times now.
62,4.6335,4.647316666666667,spk_1,Okay. That's me.
63,5.0965,5.115483333333334,spk_1,Okay. And
64,5.118483333333334,5.11865,spk_1,I
65,5.12065,5.1335,spk_1,have to go on again.
66,5.25515,5.264833333333334,spk_1,How's it going?
67,5.324316666666666,5.344,spk_1,Hope that should be a T this time?
68,5.484,5.4991666666666665,spk_1,Okay. I think we're that
69,5.650316666666667,5.68465,spk_1,okay. I'm gonna be looking a t the working design
70,5.700166666666666,5.707333333333334,spk_1,um
71,5.70915,5.714833333333333,spk_1,"of the,"
72,5.7445,5.824316666666666,spk_1,of the remote control. Um I've just got three sections. First is the research I
73,5.8375,5.886316666666667,spk_1,"made on the, on the remote control itself. Um"
74,5.8918333333333335,5.937166666666666,spk_1,And then that involves the components required I
75,5.937316666666667,5.979166666666667,spk_1,"and the systems that design of the actual,"
76,5.98465,5.9985,spk_1,the actual remote.
77,6.0183333333333335,6.029166666666667,spk_1,Um
78,6.03165,6.086666666666667,spk_1,"So having researched the existing models within the market,"
79,6.093483333333333,6.121,spk_1,um I found my research off the internet.
80,6.13315,6.1745,spk_1,Um I've established what the components required
81,6.174666666666667,6.200983333333333,spk_1,for the remote control to function.
82,6.2011666666666665,6.213983333333333,spk_1,Actually a re
83,6.216333333333333,6.2705,spk_1,and then also the methods in which these components interact together
84,6.276666666666666,6.341833333333334,spk_1,for the remote to actually do what you want to do and how it
85,6.352666666666667,6.375,spk_1,connects with the television.
86,6.378333333333333,6.406333333333333,spk_1,"Um The basic components,"
87,6.411316666666667,6.438316666666666,spk_1,"a re an energy source,"
88,6.44215,6.512816666666667,spk_1,"which I guess um in most existing models will be a battery supply,"
89,6.5183333333333335,6.578333333333333,spk_1,"whether that'll be sort of two batteries, four batteries. Um It may vary,"
90,6.600666666666667,6.650316666666667,spk_1,we then have the user interface which is basically
91,6.650483333333334,6.689666666666667,spk_1,the like the the buttons on the actual remote.
92,6.6898333333333335,6.699166666666667,spk_1,Um
93,6.713316666666667,6.773666666666667,spk_1,"the various function do sort of changing channel, uh channel up and down volume,"
94,6.773816666666667,6.783,spk_1,things like that.
95,6.798,6.8445,spk_1,Um There's also a chip inside the remote
96,6.849,6.886166666666667,spk_1,which does all the computer type things
97,6.896816666666666,6.926816666666666,spk_1,and then a sender which
98,6.9355,6.945833333333333,spk_1,um
99,6.978483333333333,7.034816666666667,spk_1,is usually I found an infrared
100,7.0375,7.0514833333333335,spk_1,device
101,7.060666666666667,7.108816666666667,spk_1,which sends a signal to the actual television.
102,7.113166666666666,7.15915,spk_1,"Um And the last part is receiver, which is important in the system,"
103,7.159316666666666,7.178833333333333,spk_1,but it's not actually part of the remote
104,7.178983333333333,7.210816666666666,spk_1,itself cause that's obviously found in the television.
105,7.265833333333333,7.275816666666667,spk_1,Um
106,7.278666666666667,7.316333333333334,spk_1,I'm gonna have to actually draw on the board because it
107,7.316483333333333,7.351666666666667,spk_1,was a little tricky on powerpoint to get it working.
108,7.351816666666667,7.355983333333333,spk_1,So
109,7.37015,7.387816666666667,spk_1,"we'll just go through the,"
110,7.436816666666667,7.475816666666667,spk_1,do we have a cloth to wipe this down with or
111,7.482833333333334,7.527166666666667,spk_1,"-- uh
-- there's the rubber on the right,"
112,7.53065,7.541483333333334,spk_0,"I think,"
113,7.567483333333334,7.57115,spk_0,"well,"
114,7.574166666666667,7.596,spk_0,get rid of my magic.
115,7.76865,7.80515,spk_1,"Okay. So we start off with a,"
116,7.818833333333333,7.877166666666667,spk_1,"um, battery suppl uh no, a power supply which we've probably go,"
117,7.877333333333333,7.897816666666666,spk_1,it's probably gonna be the battery.
118,7.905483333333334,7.914483333333333,spk_1,"Um,"
119,7.939483333333333,7.954483333333333,spk_1,we then have
120,7.978666666666666,8.016166666666667,spk_1,"a particular button which may be,"
121,8.01965,8.0625,spk_1,"you know, that's obviously there's lots and lots of different buttons."
122,8.0695,8.09315,spk_1,"Um, but this is how the basic"
123,8.09565,8.112983333333334,spk_1,system works.
124,8.118483333333334,8.177666666666667,spk_1,"Um, that sends if, after you press that it sends a message to"
125,8.185316666666667,8.215666666666667,spk_1,"the chip which um,"
126,8.23265,8.254333333333333,spk_1,then sends
127,8.277333333333333,8.300316666666667,spk_1,it sort of interprets which button you're
128,8.300483333333334,8.338316666666667,spk_1,best and then sends the appropriate message to
129,8.352983333333333,8.371316666666667,spk_1,the sender.
130,8.382833333333334,8.383333333333333,spk_1,Mhm.
131,8.57,8.580816666666667,spk_1,Um
132,8.598483333333334,8.612316666666667,spk_1,So that's so
133,8.614833333333333,8.63715,spk_1,"that's the remote in itself,"
134,8.637316666666667,8.671,spk_1,that's the components of the remote and how they work together.
135,8.673483333333333,8.6875,spk_1,So this is the
136,8.698816666666668,8.714966666666667,spk_1,uh user
137,8.733333333333333,8.749483333333334,spk_1,interface.
138,8.806666666666667,8.821333333333333,spk_1,Um
139,8.825,8.850816666666667,spk_1,this is the chip itself which
140,8.864,8.909666666666666,spk_1,then sends the and that's the that's the infrared
141,8.937316666666666,8.946166666666667,spk_1,send that.
142,8.959833333333334,8.996,spk_1,And then on the separate thing we have on the
143,9.018483333333334,9.038833333333333,spk_1,"on the television,"
144,9.074816666666669,9.088316666666667,spk_1,we have a
145,9.111316666666667,9.12365,spk_1,a receiver
146,9.157983333333334,9.199,spk_1,and the sender sends a message to the receiver.
147,9.2115,9.217166666666667,spk_1,Okay.
148,9.304983333333332,9.340316666666666,spk_0,"So the the top is the power source. Yes,"
149,9.3505,9.3515,spk_0,the
150,9.35365,9.354166666666666,spk_0,power
151,9.359983333333334,9.361833333333331,spk_0,source.
152,9.371816666666668,9.375816666666667,spk_0,Okay.
153,9.392,9.40365,spk_1,Um
154,9.423,9.458333333333334,spk_1,"Just going on to personal preference, as I've said,"
155,9.4585,9.52665,spk_1,the battery seems the best option for the actual remote just because of the size.
156,9.526816666666669,9.536983333333334,spk_1,"You want a, a"
157,9.544166666666667,9.6045,spk_1,"cable attached to the remote. Always it's not, it's not really remote."
158,9.615666666666666,9.679333333333334,spk_1,Um And then the sender and infra red um has been used quite successfully.
159,9.692,9.746,spk_1,"If the battery on reasonable power, they always seem to work fairly well."
160,9.746166666666667,9.782666666666668,spk_1,You have to be pointing directly a t the television itself.
161,9.78915,9.8275,spk_1,So the battery is the in the sender.
162,9.863483333333331,9.893833333333331,spk_1,Okay. And that's it for the moment.
163,9.897,9.9055,spk_3,Okay.
164,9.942166666666669,9.95815,spk_0,Okay.
165,9.966316666666666,9.977166666666667,spk_0,So
166,9.996166666666667,10.013833333333332,spk_0,no more design.
167,10.071166666666668,10.081333333333331,spk_2,Thank you.
168,10.150983333333333,10.188316666666667,spk_2,Mine's not quite as complicated as all that.
169,10.213,10.2305,spk_0,That's what we like to hear
170,10.333833333333333,10.35,spk_2,the press function.
171,10.5015,10.529666666666667,spk_0,What is it? Control function? 80.
172,10.54365,10.553166666666666,spk_2,Um
173,10.569833333333332,10.629983333333334,spk_2,Okay. So I'm gonna talk a bit about the technical functions design.
174,10.636983333333331,10.6795,spk_2,"Um Louisa, the user interface designer as you know."
175,10.702166666666669,10.717,spk_2,Um So
176,10.719483333333333,10.801983333333334,spk_2,the basic method of this is to send a signal from the remote to the television set
177,10.8055,10.84865,spk_2,so that a desired function is performed.
178,10.863,10.936316666666666,spk_2,Um An exa mples of the function could be to change the volume up or down.
179,10.941316666666667,10.981816666666669,spk_2,Uh So obviously you need two different buttons for that
180,10.98915,11.01515,spk_2,um to change the channel
181,11.017833333333334,11.045166666666669,spk_2,either by pressing the
182,11.051816666666667,11.090483333333331,spk_2,"number that you want or by channel up or down,"
183,11.09965,11.15515,spk_2,"um to switch the television on or off, maybe a stand by button."
184,11.161316666666666,11.205666666666666,spk_2,Um Here a re two exa Mples remotes
185,11.220166666666668,11.31115,spk_2,"um by the look of it, they both have um kind of play and fast forward rewind functions."
186,11.314,11.364316666666667,spk_2,So I think they incorporate a kind of video function
187,11.366483333333331,11.39565,spk_2,which we won't have to worry about.
188,11.418,11.47365,spk_2,"Uh But as you can see, the left remote is quite um"
189,11.478816666666669,11.516833333333333,spk_2,"quite busy looking, quite complicated."
190,11.522,11.532333333333334,spk_2,Um
191,11.53615,11.567166666666669,spk_2,Whereas the right remote is
192,11.569833333333332,11.618316666666669,spk_2,"much simpler, it looks much more user friendly."
193,11.646483333333334,11.689666666666668,spk_2,Um So my personal preference would be
194,11.691666666666666,11.707983333333331,spk_2,the right remote.
195,11.710833333333332,11.772816666666667,spk_2,So it's got nice big buttons. It's got a very limited number of buttons.
196,11.7765,11.785983333333334,spk_2,Um
197,11.789666666666667,11.823816666666668,spk_2,"The nice, kinda clearly labeled."
198,11.831333333333331,11.842,spk_2,Um
199,11.847333333333331,11.875816666666667,spk_2,I like the use of the kind of um
200,11.888666666666667,11.945,spk_2,symbols like the triangles and the squares and the arrows
201,11.94765,12.00615,spk_2,as well as the words on the um kind of play functions and all that.
202,12.01415,12.04865,spk_2,"So it's very, very user friendly."
203,12.0505,12.074816666666669,spk_2,"Um It's got a little splashy colour,"
204,12.076983333333333,12.102816666666667,spk_2,could maybe do a small colour.
205,12.11015,12.122816666666669,spk_2,Um
206,12.130333333333333,12.186833333333333,spk_2,"Well, there's a couple of things there. Um"
207,12.19765,12.281983333333333,spk_0,We have to remember that we have our own um logo
208,12.2845,12.304666666666666,spk_0,and colour scheme.
209,12.309666666666669,12.34965,spk_0,So basically we'd have to uh
210,12.356666666666667,12.393483333333334,spk_0,we'd have to be putting that on
211,12.410666666666666,12.4275,spk_0,"um the,"
212,12.440833333333334,12.454816666666666,spk_0,the product
213,12.47565,12.475983333333334,spk_2,we
214,12.47765,12.492316666666667,spk_2,get to see that
215,12.507983333333334,12.5325,spk_0,"I haven't as yet,"
216,12.567833333333333,12.642316666666666,spk_0,but uh I got uh I got an email uh that basically said to uh
217,12.644833333333333,12.694,spk_0,make sure that uh whatever device we come up with
218,12.694166666666666,12.733983333333333,spk_0,a t the end of the day had to incorporate
219,12.737666666666666,12.774483333333333,spk_0,um the corporate colour and slogan.
220,12.785833333333333,12.804816666666667,spk_0,So uh
221,12.808833333333334,12.83015,spk_0,I'm guessing that
222,12.842833333333331,12.853166666666668,spk_0,uh
223,12.871816666666666,12.915,spk_0,"I, I noticed on the bottom there it's got uh"
224,12.933983333333334,13.01765,spk_0,what's that? A pogee that might be
225,13.032816666666667,13.048483333333332,spk_0,the
226,13.05265,13.066,spk_0,corporate
227,13.067833333333333,13.1005,spk_0,colour scheme. Although
228,13.1055,13.14865,spk_0,"the only, the only colour I can see in that is the red."
229,13.172483333333334,13.20715,spk_1,"Would you be able to get rid of the, the X? But"
230,13.20915,13.268166666666666,spk_1,"here the, the sort of circular section cause that seems to be for a video as well."
231,13.273,13.316833333333332,spk_1,So we could dispense with that a little bit as well
232,13.31865,13.3515,spk_1,and just get it down to just the numbers and the volume.
233,13.362833333333333,13.374,spk_2,What do you mean by the
234,13.375983333333334,13.37765,spk_2,circular
235,13.380666666666666,13.38815,spk_2,section? Like
236,13.402816666666666,13.41115,spk_1,just a bit
237,13.413483333333334,13.448,spk_1,is that I think that's still um a video remote.
238,13.467833333333331,13.489316666666667,spk_1,So maybe we should get rid of that as well.
239,13.5025,13.510833333333334,spk_2,And I don't really
240,13.513316666666666,13.515483333333334,spk_2,think
241,13.527166666666666,13.58315,spk_2,"nine numbers. I mean, how often do you use? 78 and nine?"
242,13.585833333333332,13.645833333333334,spk_2,I think just 1 to 6 and then channel up and down should be enough.
243,13.656983333333333,13.681666666666668,spk_0,"Well, the, the o the,"
244,13.686983333333334,13.742166666666666,spk_0,"well, for, for general television purposes,"
245,13.742316666666667,13.790316666666667,spk_0,obviously you have channels 1 to 5 A t this
246,13.790483333333333,13.837316666666666,spk_0,point in time and we'd have to have some room for
247,13.853983333333334,13.893166666666668,spk_0,uh future such channels
248,13.903983333333333,13.905816666666666,spk_0,to see.
249,13.9625,14.020316666666666,spk_0,"Well, possibly. But the, the other thing is that with um,"
250,14.023816666666669,14.102983333333333,spk_0,"the current expansion of uh channels, uh and the process of taking place,"
251,14.125983333333334,14.222333333333331,spk_0,"turn the button up and down. But, uh, I mean, how many channels do we have to um"
252,14.224483333333334,14.277983333333331,spk_0,actual television channels? Do we have to uh
253,14.280816666666666,14.316666666666666,spk_0,"prepare for? I would have thought that, uh,"
254,14.341316666666666,14.345483333333334,spk_0,I think
255,14.3515,14.406666666666666,spk_0,"it's forever expanding. And yat, the moment we've got,"
256,14.40915,14.440483333333331,spk_0,"although you've, uh, you've got the five standard,"
257,14.440666666666669,14.475,spk_0,you've got the BBC have come up with a further six.
258,14.475166666666668,14.499,spk_0,"And, uh, there's, um,"
259,14.509983333333333,14.561666666666667,spk_0,"I don't know exactly how many channels there a re on, uh,"
260,14.57665,14.639,spk_0,"when you take into account, uh, sky and various other,"
261,14.65165,14.664,spk_0,"um,"
262,14.668316666666666,14.685983333333333,spk_0,various others.
263,14.689666666666668,14.7305,spk_0,"So I would have thought that we wouldn't, you know,"
264,14.735316666666666,14.74665,spk_0,rather than
265,14.7565,14.796483333333333,spk_0,"okay if the time a flicking from one to other,"
266,14.79665,14.849166666666669,spk_0,but presumably it'll take a second cause you have to be able to stop it.
267,14.85,14.88515,spk_0,"Maybe you could have a fast forward on the,"
268,14.89,14.944166666666666,spk_0,on the channels that w and then you could dispense with more. Otherwise
269,14.959983333333334,15.01765,spk_0,"y you want, you want to get fairly quickly to the channel that you wanted."
270,15.04565,15.089833333333331,spk_2,"Um, some remotes have kind of favourite options"
271,15.094166666666666,15.138483333333332,spk_2,"where if you always flick from channel one to channel six,"
272,15.151333333333334,15.170833333333333,spk_2,"if that's your favourite, you just"
273,15.1755,15.196483333333331,spk_2,like bypass
274,15.204666666666666,15.218833333333333,spk_2,2 to 5.
275,15.229816666666666,15.275166666666667,spk_0,"Yeah, I, I suppose in a sense you could have, um,"
276,15.2775,15.299816666666668,spk_0,"if you've got 100 channels,"
277,15.315833333333334,15.352816666666667,spk_0,"then if you had sort of an easy way of getting,"
278,15.352983333333333,15.395316666666666,spk_0,rather than having go 1 to 100 you could go one to
279,15.406816666666666,15.43515,spk_0,1 to 1010 to 20
280,15.438833333333331,15.446483333333331,spk_0,then
281,15.45,15.465833333333332,spk_0,have a certain
282,15.469833333333334,15.525983333333333,spk_0,button to get you to the actual channel you want. Then that would
283,15.528983333333333,15.54965,spk_0,cut down your time.
284,15.5855,15.605333333333334,spk_2,"But I think a lot of, um,"
285,15.6055,15.634666666666666,spk_2,like cable and sky and stuff that would be
286,15.634833333333331,15.66965,spk_2,tuned to one channel and then you'd have another remote
287,15.673816666666667,15.683666666666667,spk_2,for
288,15.687833333333334,15.708983333333334,spk_2,all of those channels
289,15.713,15.740316666666669,spk_2,like to get to 55 and
290,15.744166666666668,15.756816666666667,spk_2,"-- the higher
-- numbers."
291,15.791316666666669,15.799816666666668,spk_0,Ok.
292,15.817166666666669,15.866,spk_0,Okay. Limit the number of buttons user friendly.
293,15.87665,15.90065,spk_0,But I suppose nine's not really
294,15.910666666666666,15.912833333333332,spk_1,accessible. So
295,15.919483333333334,15.97865,spk_1,"you've got the, the like the last one which makes the 10th means you, it's like a"
296,15.980666666666666,16.01615,spk_1,multiple. So you put them together so you can make any number.
297,16.02065,16.0355,spk_1,So with that we can buy
298,16.04115,16.057333333333332,spk_1,any problems with.
299,16.066483333333334,16.116483333333335,spk_0,"Well, that's true. Yeah, you could get 50 by five and a zero or whatever."
300,16.116666666666667,16.131816666666666,spk_0,"That, that makes sense."
301,16.132666666666665,16.173483333333333,spk_0,"-- So
-- that facilitates having all the numbers you could ever need."
302,16.19465,16.19765,spk_1,Um
303,16.235983333333333,16.27665,spk_0,"So, so what was the circular thing that you were?"
304,16.283333333333335,16.313666666666666,spk_2,Um I think that's just for our video.
305,16.31765,16.347166666666666,spk_2,So we wouldn't need any of that A T all.
306,16.357666666666667,16.35815,spk_0,So
307,16.36466666666667,16.431983333333335,spk_0,"if it's just for TV, which is what it is. A t the moment"
308,16.455983333333332,16.544316666666667,spk_1,"should we get the honey? Buts that we got, we've got 1011, 12, we got 14 that we need"
309,16.54865,16.55815,spk_1,"I guess,"
310,16.576983333333335,16.628816666666665,spk_1,"um, which isn't really too many. That'd be quite easy to make a user guide for a"
311,16.631666666666668,16.651816666666665,spk_1,14 but remote.
312,16.669483333333332,16.70381666666667,spk_0,"Well, we've, we've got, um,"
313,16.71115,16.75815,spk_0,it's remote for TV. Only otherwise project
314,16.77465,16.861316666666667,spk_0,"would become too complex with, uh, which would endanger the time to market"
315,16.874333333333333,16.913483333333332,spk_0,"was one of the considerations. I'm, I don't know."
316,16.913666666666668,16.916150000000002,spk_0,"Did,"
317,16.916316666666667,16.9535,spk_0,did you have that information being in the marketing
318,16.95515,16.9875,spk_0,or was I meant to give you that information?
319,17.0065,17.026983333333334,spk_3,"I had, I've had some"
320,17.03098333333333,17.04365,spk_3,information
321,17.055666666666667,17.071983333333332,spk_3,from the company.
322,17.080483333333333,17.146833333333333,spk_0,"Right. Okay. So basically times I market seems to be important, therefore,"
323,17.1525,17.218833333333333,spk_0,"speed of delivery, we've only got about another four hours left."
324,17.276633333333333,17.294966666666667,spk_2,"Okay. So, is everyone"
325,17.2993,17.31298333333333,spk_2,happy with that?
326,17.353816666666667,17.39816666666667,spk_2,"Right. Well, that's the end of my presentation."
327,17.523833333333332,17.534166666666668,spk_2,"Pull this,"
328,18.08915,18.11615,spk_1,I think you just give it a second to.
329,18.12465,18.1675,spk_0,"Yeah, I think she said 20 seconds to, um,"
330,18.194983333333333,18.22065,spk_1,okay. I'm sure we'll have our ends today.
331,18.306666666666665,18.316666666666663,spk_3,Get another card.
332,18.48915,18.504166666666663,spk_3,Yeah. There we go.
333,18.599316666666667,18.6635,spk_3,Right. We've done some research into the functional requirements
334,18.669,18.702166666666667,spk_3,that people want out of their remote control.
335,18.71333333333333,18.727833333333333,spk_3,And
336,18.7315,18.75565,spk_3,"first off, we should state that"
337,18.763816666666667,18.803,spk_3,"the, the remote controls for control on the TV."
338,18.81865,18.85765,spk_3,"And, um, how do people use it?"
339,18.86198333333333,18.905,spk_3,We asked them sort of which buttons were useful for them.
340,18.911,18.965,spk_3,"Um, how d how does a remote control look and feel for them?"
341,18.965166666666665,19.035666666666668,spk_3,"And what improvements would, would they like to a remote control?"
342,19.042166666666667,19.08098333333333,spk_3,And we did that by sort of giving them a questionnaire
343,19.082816666666663,19.101,spk_3,that we prepared
344,19.104333333333333,19.13833333333333,spk_3,and asking them to fill in the answers.
345,19.170483333333333,19.228483333333333,spk_3,And three quarters of them found that remote controls a re ugly
346,19.233666666666668,19.246666666666663,spk_3,and that a
347,19.248666666666665,19.30815,spk_3,sort of even higher proportion would spend more for
348,19.31448333333333,19.314666666666668,spk_3,a
349,19.319,19.35398333333333,spk_3,sort of sa a fancier remote control.
350,19.38048333333333,19.401816666666665,spk_3,And that
351,19.40765,19.440816666666667,spk_3,"of all the buttons on the remote control,"
352,19.44548333333333,19.4985,spk_3,"the sort of setting buttons for sort of the picture,"
353,19.504166666666663,19.53698333333333,spk_3,picture and brightness
354,19.53983333333333,19.60548333333333,spk_3,"and the audio settings. Um, they weren't used very often a t all"
355,19.613333333333333,19.65233333333333,spk_3,people concentrated on the channel buttons
356,19.654666666666667,19.696166666666667,spk_3,and the volume buttons and the power buttons.
357,19.70748333333333,19.75315,spk_3,"Uh, we also asked them about speech recognition,"
358,19.767,19.790333333333333,spk_3,"uh, for remote control"
359,19.792816666666667,19.83416666666667,spk_3,and young people were quite receptive to this.
360,19.83865,19.86883333333333,spk_3,But as soon as we got sort of over about
361,19.87415,19.949316666666668,spk_3,"into a 35 to 40 age, 45 age group and, and older"
362,19.95565,19.96283333333333,spk_3,people
363,19.96865,20.005816666666668,spk_3,wasn't quite so keen on speech recognition.
364,20.015,20.064666666666668,spk_3,"There was a lot more, there was a lot, lot more older people who didn't know"
365,20.069333333333333,20.1,spk_3,whether they wanted it or not as well.
366,20.113166666666668,20.17215,spk_3,"Um, we also asked what frustrated people about remote controls"
367,20.17815,20.212666666666667,spk_3,and the number one frustration was that
368,20.216666666666665,20.251,spk_3,the remote was lost somewhere else in the room.
369,20.27083333333333,20.29883333333333,spk_3,"Um, but they couldn't find it."
370,20.3085,20.321166666666667,spk_3,"And the second,"
371,20.32133333333333,20.371166666666667,spk_3,"the second biggest frustration was that if they got a new remote control,"
372,20.385666666666665,20.42265,spk_3,"it was difficult to learn. Um,"
373,20.42481666666667,20.47665,spk_3,all the buttons and all the functions and to find your way around it.
374,20.509,20.520316666666663,spk_3,Okay.
375,20.52733333333333,20.541316666666667,spk_3,"So,"
376,20.555983333333334,20.59965,spk_3,my personal preferences from the marketing
377,20.604666666666667,20.64365,spk_3,is that we need to come up with some sort of sleek
378,20.65083333333333,20.686333333333334,spk_3,"sort of good looking high, high tech"
379,20.69033333333333,20.71565,spk_3,a design which looks high tech
380,20.71933333333333,20.73098333333333,spk_3,basically.
381,20.74365,20.755166666666668,spk_3,Um
382,20.760666666666665,20.82183333333333,spk_3,And that we should come up with fewer buttons than most of the controls on the market.
383,20.826816666666662,20.911816666666667,spk_3,And we should sort of concentrate on the channels and sort of power and also
384,20.915816666666668,20.965,spk_3,"volume and that sort of thing as, as Louis has said,"
385,20.97648333333333,20.986,spk_3,um
386,21.001316666666668,21.04,spk_3,"we could maybe come up with a menu, a sort of a,"
387,21.042166666666667,21.080166666666667,spk_3,an L CD menu for other functions
388,21.09098333333333,21.132483333333333,spk_3,on the remote control that's worth thinking about.
389,21.13915,21.159333333333333,spk_3,Um And
390,21.165166666666668,21.21066666666667,spk_3,maybe we could think about speech recognition as well because
391,21.215816666666665,21.22465,spk_3,um
392,21.236816666666662,21.253816666666665,spk_3,so young people are
393,21.2695,21.33248333333333,spk_3,"perhaps the ones that a re gonna buy, buy our new product if we aim a tat sort of,"
394,21.3335,21.363816666666665,spk_3,"you know, sort of a high tech design"
395,21.38515,21.426816666666667,spk_3,"that, that might be the market that we're, we're looking for."
396,21.45198333333333,21.50348333333333,spk_3,And we could maybe think about using speech recognition recognition as
397,21.50365,21.546333333333333,spk_3,a way to find remote control if it's lost in a room
398,21.557983333333333,21.585316666666667,spk_3,rather than sort of um
399,21.59098333333333,21.601983333333333,spk_3,having it
400,21.61615,21.6465,spk_3,speech recognition to change the channels.
401,21.659,21.699316666666668,spk_3,Cause there's a problem with that in that the television makes noise
402,21.699483333333333,21.753816666666665,spk_3,so it could end up talking to itself and changing its channels.
403,21.77198333333333,21.791833333333333,spk_3,Okay. Um
404,21.79383333333333,21.817166666666665,spk_3,And that's the end of the slide show.
405,21.82065,21.828983333333333,spk_3,That's it
406,21.83248333333333,21.840816666666665,spk_3,cool.
407,21.85748333333333,21.880166666666668,spk_0,And was that last wee bit there
408,21.89,21.899816666666663,spk_0,um
409,21.90965,21.933666666666667,spk_0,about speech recognition?
410,21.939666666666668,21.950666666666667,spk_0,Okay. But
411,21.952666666666666,22.0135,spk_0,"-- that was only for young people that prefer that older people did young
-- people pref"
412,22.01615,22.062666666666665,spk_3,"yeah, they s they said that they'd be interested in a remote control,"
413,22.062833333333334,22.084983333333334,spk_3,which offered that possibility.
414,22.08515,22.14515,spk_3,"And as you go up through the age groups, people who got less and less interested"
415,22.150166666666667,22.18048333333333,spk_3,"in sort of a, a remote control that you can"
416,22.18315,22.1965,spk_3,"talk to. So,"
417,22.224316666666667,22.224816666666666,spk_1,um
418,22.24765,22.27665,spk_1,it seems the technology would be quite advanced for that and
419,22.276816666666665,22.330166666666667,spk_1,they might end up costing more than a 1250 budget for
420,22.34315,22.343833333333333,spk_1,speech
421,22.35483333333333,22.359816666666667,spk_1,recognition.
422,22.379666666666665,22.38265,spk_1,Um
423,22.4005,22.45615,spk_1,"And possibly the thing about the by the remote being lost, we could have,"
